2019-07-16 17:36:37,27AE5598,kaggle_home_credit,start_here_a_gentle_introduction,1,baseline,0.0,193.332804
2019-07-16 17:39:51,F4D9C33D,kaggle_home_credit,start_here_a_gentle_introduction,2,baseline,0.0,194.024109
2019-07-16 17:43:06,9C434D6D,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.0,541.155966
2019-07-16 17:52:11,97BACF30,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.25,46.119802
2019-07-16 18:02:00,A48703A6,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.5,16.260772
2019-07-16 18:11:20,F563A9C2,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.75,16.302946
2019-07-16 18:20:40,05FE2CC0,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,1.0,16.111036
2019-07-16 18:30:00,D7F6646E,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,1,baseline,0.0,405.425595
2019-07-16 18:36:46,B8B0F9A1,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.0,545.442429
2019-07-16 18:45:55,849CB31A,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.25,46.770861
2019-07-16 18:55:48,967011C2,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.5,16.324494
2019-07-16 19:05:10,05F22BCB,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.75,16.126555
2019-07-16 19:14:29,38BA673E,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,1.0,16.613476
2019-07-16 19:23:52,081FBE57,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,1,baseline,0.0,401.232628
2019-07-16 19:30:34,ACC53E66,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.0,543.364158
2019-07-16 19:39:42,5C73E150,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.25,46.959081
2019-07-16 19:49:38,E82DDD1F,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.5,16.311728
2019-07-16 19:59:02,99E18400,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.75,16.897701
2019-07-16 20:08:28,3537B684,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,1.0,16.284303
2019-07-16 20:17:46,95689FDD,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,1,baseline,0.0,405.032787
2019-07-16 20:24:32,AF2F9A47,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.0,542.431191
2019-07-16 20:42:11,FA96A1CB,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.5,15.770562
2019-07-16 20:51:30,17FCC4F2,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.75,16.676365
2019-07-16 21:00:52,49B018D8,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,1.0,16.47084
2019-07-16 21:10:16,61FBCA0E,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,1,baseline,0.0,400.384653
2019-07-16 21:16:57,D3A49B9D,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.0,540.851276
2019-07-16 21:26:02,3FA2883E,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.25,46.823449
2019-07-16 21:36:00,CB605D37,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.5,17.737573
2019-07-16 21:45:25,5C3D2A48,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,0.75,16.789022
2019-07-16 21:54:52,BC0D040B,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,optimized,1.0,17.613464
2019-07-16 22:04:19,327C5468,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,1,baseline,0.0,401.564876

2019-07-17 09:36:37,21D63EB7,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,1,optimized,0.0,547.99922
2019-07-17 09:45:49,6C7E1BBE,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,baseline,0.0,406.371156
2019-07-17 09:52:36,0EF7F411,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,1,optimized,0.0,549.258244
2019-07-17 10:01:49,B3639CAE,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,baseline,0.0,400.292654
2019-07-17 10:08:30,48E5832A,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,1,optimized,0.0,537.953755
2019-07-17 10:17:32,6E6F0758,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,baseline,0.0,399.877588
2019-07-17 10:24:13,55EED17E,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,1,optimized,0.0,540.734547
2019-07-17 10:33:18,6788D219,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,baseline,0.0,404.144797
2019-07-17 10:40:02,C0B90C17,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,1,optimized,0.0,548.798888
2019-07-17 10:49:16,4DF58F77,kaggle_home_credit,introduction_to_manual_feature_engineering_p2,2,baseline,0.0,400.398465
2019-09-20 00:17:46,3AC738B4,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,1048576.0,228.535953
2019-09-20 00:17:46,3AC738B4,kaggle_home_credit,introduction_to_manual_feature_engineering,2,optimized,1048576.0,220.446203
